file_a,file_b,choice,source_a,source_b,original_file_a,original_file_b
audio/0308.wav,audio/2285.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2e/2ec623bb-90a1-4aa2-8941-46e7a2e08604.mp3,./dataset/coco_nut/wav/5/5120.wav
audio/1810.wav,audio/2241.wav,1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/003/e16de64a76ef9.wav,./dataset/coco_nut/wav/4/4559.wav
audio/0059.wav,audio/1773.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/57/57c25079-d05c-4af7-bebf-4434f37e3ea8.mp3,./dataset/reazonspeech_wav_out/001/d7aa9db0fdbc8.wav
audio/2275.wav,audio/1156.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/4/4956.wav,./dataset/reazonspeech_wav_out/003/1ab541e64e36c.wav
audio/1258.wav,audio/0328.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/355375cf7f4b3.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/69/699a750f-b470-440f-ba25-e3325d522aa6.mp3
audio/0294.wav,audio/1642.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c3/c3c8ecf7-8935-4257-8411-870b69171b77.mp3,./dataset/reazonspeech_wav_out/002/b228d6debd4aa.wav
audio/1317.wav,audio/0310.wav,-1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/4977e80d0d30e.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/78/78a74051-a4ff-488a-9146-577ee8fb58cc.mp3
audio/0295.wav,audio/2106.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d3/d3b9f839-c2c3-4c52-b941-ef0273a02f1b.mp3,./dataset/coco_nut/wav/2/2609.wav
audio/1020.wav,audio/1987.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/74/74bb52a5-890b-4317-bc58-1821bbfc6890.mp3,./dataset/coco_nut/wav/1/1179.wav
audio/0408.wav,audio/1891.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bb/bb0bb834-7e83-40fe-8daf-5a1c5f6e7eae.mp3,./dataset/reazonspeech_wav_out/003/fed8fc77e86d4.wav
audio/1449.wav,audio/0413.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/77bd2eae4b4d1.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/4b/4b733dbe-6b00-46fa-9d94-a88174cd89e3.mp3
audio/1619.wav,audio/2097.wav,-1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/003/ab45d9471a090.wav,./dataset/coco_nut/wav/2/2490.wav
audio/1147.wav,audio/1901.wav,-1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/003/168f115178fad.wav,./dataset/coco_nut/wav/0/0061.wav
audio/0040.wav,audio/1836.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/dc/dc4d0802-8936-4143-bd0d-f66e1b737783.mp3,./dataset/reazonspeech_wav_out/000/e9f5682a270f9.wav
audio/1756.wav,audio/0458.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/d2a25870e3415.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/60/6080ecb3-763e-4764-80a4-db50cde14c24.mp3
audio/2396.wav,audio/0800.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/6/6469.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b0/b05af054-f6b0-464d-82e9-a924eae70189.mp3
audio/1432.wav,audio/2027.wav,1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/003/71d998c580cdd.wav,./dataset/coco_nut/wav/1/1636.wav
audio/2242.wav,audio/0370.wav,-1.0,coco_nut,anim400k,./dataset/coco_nut/wav/4/4571.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/80/80db2996-f704-4218-8a38-8f39f476673b.mp3
audio/0062.wav,audio/2192.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/39/3986497c-f960-4284-8a62-e0c68c06a9d6.mp3,./dataset/coco_nut/wav/3/3997.wav
audio/2403.wav,audio/1529.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/6/6517.wav,./dataset/reazonspeech_wav_out/003/8d308e31ba8f0.wav
audio/0647.wav,audio/2412.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/06/06e1e4d0-6baa-442a-aa2f-2df6f9b29f4c.mp3,./dataset/coco_nut/wav/6/6605.wav
audio/0214.wav,audio/1349.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bc/bc5bdb9c-b61c-4d4d-aab3-137cfc571bbf.mp3,./dataset/reazonspeech_wav_out/000/533422a0bc67f.wav
audio/0973.wav,audio/2307.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8e/8e76754a-bc0e-4cf4-83b9-f75e042ed032.mp3,./dataset/coco_nut/wav/5/5333.wav
audio/2243.wav,audio/0038.wav,-1.0,coco_nut,anim400k,./dataset/coco_nut/wav/4/4580.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/67/6789eb03-54ae-4118-bb81-083bc53b1570.mp3
audio/2500.wav,audio/0675.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/7/7653.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/6d/6d5a2fbe-b965-4e7e-89ba-095f7f611e41.mp3
audio/2493.wav,audio/0988.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/7/7594.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/de/de6d1cd2-41de-4e6e-b389-ff8a23fb7052.mp3
audio/0033.wav,audio/1960.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e7/e77e3346-5afc-41b7-b418-6d884ee2c380.mp3,./dataset/coco_nut/wav/0/0876.wav
audio/0050.wav,audio/1889.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c8/c8777438-c606-4f74-b9e6-d95bcde3b8c4.mp3,./dataset/reazonspeech_wav_out/000/fea5914754aa6.wav
audio/0712.wav,audio/2303.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/26/26034f25-05e1-4e3e-8068-2f1a798a4ea5.mp3,./dataset/coco_nut/wav/5/5286.wav
audio/2037.wav,audio/1638.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/1/1707.wav,./dataset/reazonspeech_wav_out/003/b0742d000aa07.wav
audio/2060.wav,audio/1060.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/1/1994.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/86/86c40374-f1c9-4f1f-a397-7b22b426fa5b.mp3
audio/0602.wav,audio/2397.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bc/bc6cd58e-750c-4ff6-8c20-d529fda1941f.mp3,./dataset/coco_nut/wav/6/6479.wav
audio/0725.wav,audio/2164.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/cb/cb1bdee6-07cb-45aa-8c84-4d564f35cdf2.mp3,./dataset/coco_nut/wav/3/3592.wav
audio/2061.wav,audio/0330.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/1/1995.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ab/aba95ad7-a3ae-4a2f-8fff-221c16f359c0.mp3
audio/1694.wav,audio/0334.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/c523975ba9699.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c5/c5cdffb0-965b-45c4-83c9-38afe3946adc.mp3
audio/0382.wav,audio/1770.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f0/f09d38f0-5747-4362-a321-e89206d66c4c.mp3,./dataset/reazonspeech_wav_out/003/d6963cb197bf1.wav
audio/0736.wav,audio/1307.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e3/e365b40d-7a20-4431-b647-70b822bb9e8a.mp3,./dataset/reazonspeech_wav_out/001/46a46528438d5.wav
audio/0953.wav,audio/2336.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/60/60c5d4df-ecb8-4fac-8bd6-5d0ec276e010.mp3,./dataset/coco_nut/wav/5/5638.wav
audio/0375.wav,audio/1940.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/6e/6ec951c7-ea30-47ff-96a4-c20f998722fc.mp3,./dataset/coco_nut/wav/0/0599.wav
audio/0850.wav,audio/1363.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/06/066efcfc-355b-4c03-aaed-b2cffc66bfe5.mp3,./dataset/reazonspeech_wav_out/001/58b9adb0452cc.wav
audio/1005.wav,audio/1139.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8a/8a84d714-2c3d-49a1-b8ea-68a0eb577547.mp3,./dataset/reazonspeech_wav_out/000/153db09362caf.wav
audio/0294.wav,audio/2116.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c3/c3c8ecf7-8935-4257-8411-870b69171b77.mp3,./dataset/coco_nut/wav/2/2780.wav
audio/1483.wav,audio/0697.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/8082d42b3b4f5.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d5/d569564b-146d-4f89-85e2-1f6879696962.mp3
audio/2137.wav,audio/1599.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/3/3139.wav,./dataset/reazonspeech_wav_out/001/a5939e6e6445e.wav
audio/1883.wav,audio/0433.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/f9cf0d4c587ca.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/41/410ea7c7-9952-4b5e-87a2-c75d22f8f9b9.mp3
audio/0865.wav,audio/1155.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f7/f71fa208-1de6-4c86-916b-cb8d68f3f030.mp3,./dataset/reazonspeech_wav_out/000/1a6a8cc1029fb.wav
audio/0599.wav,audio/2191.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c1/c188e1bc-c122-432c-bc37-c474eb1abd90.mp3,./dataset/coco_nut/wav/3/3990.wav
audio/0441.wav,audio/1347.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ae/ae88e3da-bdd6-4058-acad-0f81c2d329e0.mp3,./dataset/reazonspeech_wav_out/003/515bb202d1590.wav
audio/1557.wav,audio/0063.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/98e748bc2d968.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/52/5269037d-f241-4317-b180-f9c7f5eed142.mp3
audio/0383.wav,audio/2195.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/32/32c0132d-ce82-4931-aa17-8af039f8fe34.mp3,./dataset/coco_nut/wav/4/4013.wav
audio/1387.wav,audio/0947.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/5f51ee8d8e044.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/79/7950246b-a939-4b9d-ac1f-5e859c36e894.mp3
audio/2418.wav,audio/1273.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/6/6640.wav,./dataset/reazonspeech_wav_out/002/3a1f7f195fbaf.wav
audio/1360.wav,audio/0561.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/56a3a34f7d80f.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bc/bc995317-2a58-40b2-886e-6d71c647ca76.mp3
audio/0412.wav,audio/2232.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3a/3a8189f4-3569-472f-9055-4d835d1992ff.mp3,./dataset/coco_nut/wav/4/4475.wav
audio/1749.wav,audio/0555.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/d100bf358ec5b.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c4/c4a844a9-e8b1-4836-b5b6-227d44e913db.mp3
audio/1856.wav,audio/0408.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/f1ef4abb24565.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bb/bb0bb834-7e83-40fe-8daf-5a1c5f6e7eae.mp3
audio/1463.wav,audio/0581.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/7b3f493088548.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a9/a95b2b5e-91e0-4f6d-b907-619b2a81b24e.mp3
audio/0037.wav,audio/2321.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/43/43645ff2-5504-41fc-890f-4e4e16db717c.mp3,./dataset/coco_nut/wav/5/5493.wav
audio/1919.wav,audio/0995.wav,-1.0,coco_nut,anim400k,./dataset/coco_nut/wav/0/0386.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/80/80d6aa81-dba8-4002-84ee-4852b01d94fc.mp3
audio/0309.wav,audio/1122.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/61/6109e60a-552a-4e49-a183-68875e6614bc.mp3,./dataset/reazonspeech_wav_out/003/0f0c97e6dd57e.wav
audio/1204.wav,audio/0888.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/27cc343be7db3.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/39/3960a4ec-1784-4ad0-a252-ac1e12c0a27a.mp3
audio/1769.wav,audio/0444.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/d636248cd6b0b.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/36/36619465-daf6-4e24-8e2c-35811263d8ba.mp3
audio/0174.wav,audio/2149.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/5d/5dc0fdf3-7e8a-4a69-a23d-26d429f99d77.mp3,./dataset/coco_nut/wav/3/3422.wav
audio/0460.wav,audio/1672.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1c/1c421149-6aea-44a2-b034-f6014c0857cf.mp3,./dataset/reazonspeech_wav_out/001/bc15b1d6425c0.wav
audio/2265.wav,audio/0219.wav,-1.0,coco_nut,anim400k,./dataset/coco_nut/wav/4/4801.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ba/ba78ee9b-878f-479d-9888-4e488a60048d.mp3
audio/0336.wav,audio/2315.wav,1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d9/d9994459-736f-4fe1-84d4-833bd6f1be13.mp3,./dataset/coco_nut/wav/5/5394.wav
audio/1072.wav,audio/0300.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/01270caeb3e8f.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1f/1f840e33-cb02-449d-a0cd-5e2c4c8cf06a.mp3
audio/1894.wav,audio/1611.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/0/0030.wav,./dataset/reazonspeech_wav_out/001/a8b6cfc51fa1e.wav
audio/0112.wav,audio/1629.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/4f/4ff27287-16eb-49cb-972c-33cabff3c66e.mp3,./dataset/reazonspeech_wav_out/000/acd36b58e5ce8.wav
audio/1389.wav,audio/0855.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/5f68605e550a3.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/cf/cf8b0a40-cf66-46bf-8372-c9a4ea7a6bc1.mp3
audio/2410.wav,audio/0437.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/6/6576.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f9/f9a84fc5-304d-4cb9-9e35-c10d398fc3a4.mp3
audio/2015.wav,audio/0161.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/1/1554.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/15/15668eda-6458-4b2a-a3c1-d694c558cd32.mp3
audio/1213.wav,audio/0591.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/2a5d3f85fe1ba.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/dd/ddffb1b3-13f7-404b-99b4-1164a5cd1e34.mp3
audio/1257.wav,audio/2019.wav,1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/001/34c3b14825966.wav,./dataset/coco_nut/wav/1/1571.wav
audio/1747.wav,audio/0901.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/d0b207176fdb9.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/07/07dbd712-8223-48d1-8f22-4125649d622b.mp3
audio/0941.wav,audio/2386.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1c/1c952e52-4d80-4b0f-8647-14f938231203.mp3,./dataset/coco_nut/wav/6/6237.wav
audio/0373.wav,audio/2446.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/40/405aa988-b60b-46a9-b04e-d854589c87a6.mp3,./dataset/coco_nut/wav/6/6852.wav
audio/2421.wav,audio/1102.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/6/6656.wav,./dataset/reazonspeech_wav_out/001/0a5d78446323e.wav
audio/1471.wav,audio/0053.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/7de9cf0e85f71.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/57/570456c3-9bbb-40d9-bade-b3d9b5fa4c99.mp3
audio/1773.wav,audio/0756.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/d7aa9db0fdbc8.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9b/9b3ef278-7713-4c90-81a8-9b0d16c38840.mp3
audio/1822.wav,audio/2448.wav,-1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/001/e55c5574395da.wav,./dataset/coco_nut/wav/6/6854.wav
audio/0471.wav,audio/1694.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7f/7faeb0ed-1f95-4274-b4ff-f28a98687033.mp3,./dataset/reazonspeech_wav_out/000/c523975ba9699.wav
audio/1444.wav,audio/0633.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/76e31aca06d0d.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ed/ed667411-abf4-4bf6-9b51-a78beb9e89e5.mp3
audio/1668.wav,audio/1936.wav,1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/001/b95ff1736514e.wav,./dataset/coco_nut/wav/0/0528.wav
audio/1686.wav,audio/2128.wav,-1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/002/c07e61553c466.wav,./dataset/coco_nut/wav/2/2891.wav
audio/0261.wav,audio/2384.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/de/dee5eb3a-37b1-4424-b2d6-dfb46b393975.mp3,./dataset/coco_nut/wav/6/6210.wav
audio/1908.wav,audio/0744.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/0/0221.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/20/20cdeb26-5561-42b0-8890-fe077a8f99e8.mp3
audio/1409.wav,audio/0453.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/683ac2fc2de4c.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/5f/5fe2d8d0-1795-46ca-99bd-f92767c589ec.mp3
audio/0833.wav,audio/2103.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/dc/dc20f8a6-733e-4412-8bc3-8ead82e73ed6.mp3,./dataset/coco_nut/wav/2/2586.wav
audio/0731.wav,audio/1131.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e6/e62be60f-900b-42b5-af1a-469771745ec4.mp3,./dataset/reazonspeech_wav_out/000/120d3b9d59117.wav
audio/2462.wav,audio/0609.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/7/7009.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a0/a0ee7a63-5526-4f95-9609-4a3e619e7c42.mp3
audio/0658.wav,audio/2218.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/31/31b498ef-900a-4e0b-8d23-af4b4ec4652d.mp3,./dataset/coco_nut/wav/4/4156.wav
audio/0979.wav,audio/2154.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/38/388331eb-c45a-4fe9-be2f-0d310379f59f.mp3,./dataset/coco_nut/wav/3/3487.wav
audio/0082.wav,audio/2112.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8c/8cf62109-5fa2-477f-ac06-14dd3b47c8e7.mp3,./dataset/coco_nut/wav/2/2755.wav
audio/1612.wav,audio/2267.wav,1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/001/a90c2978676a9.wav,./dataset/coco_nut/wav/4/4861.wav
audio/2081.wav,audio/0727.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/2/2323.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3e/3efc860e-1bad-451c-99e8-dd8c668a322e.mp3
audio/1855.wav,audio/0724.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/f186ccc423a39.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b2/b2a7ac35-32bf-4421-aa94-1b200820dd6e.mp3
audio/2471.wav,audio/0505.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/7/7247.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a1/a1b1f540-c831-405e-8e0e-d2229e758a3a.mp3
audio/0945.wav,audio/1424.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3c/3c7b9683-16a0-4fa3-8ca9-a37ad30415e7.mp3,./dataset/reazonspeech_wav_out/002/6dce4b17184ea.wav
audio/1339.wav,audio/0361.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/4d93aade10079.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e0/e0b43e8d-f239-4c1f-a2cc-aeb05bb68a5b.mp3
audio/0744.wav,audio/2443.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/20/20cdeb26-5561-42b0-8890-fe077a8f99e8.mp3,./dataset/coco_nut/wav/6/6826.wav
audio/0167.wav,audio/2151.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/18/1831e6ea-e681-43a0-bc78-ca63896f010e.mp3,./dataset/coco_nut/wav/3/3444.wav
audio/2106.wav,audio/0978.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/2/2609.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1c/1c570213-9939-43df-b86e-5da995dd6d77.mp3
audio/2435.wav,audio/0787.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/6/6747.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/65/65c05583-4f06-4a2f-a137-2120538dcda2.mp3
audio/1577.wav,audio/2320.wav,1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/003/9e83aa94f0d8a.wav,./dataset/coco_nut/wav/5/5430.wav
audio/0211.wav,audio/2349.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bd/bd59f98e-e99b-4d8b-b2fc-972852e820b6.mp3,./dataset/coco_nut/wav/5/5843.wav
audio/0892.wav,audio/1686.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f6/f684902a-edca-405e-8a5a-8daed722d868.mp3,./dataset/reazonspeech_wav_out/002/c07e61553c466.wav
audio/1738.wav,audio/0129.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/cf01c663c02b3.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/85/85f8e094-0585-4e17-948f-3a5ae046e048.mp3
audio/1820.wav,audio/0665.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/e52344d804d90.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a1/a11bbc85-d7a6-40d7-85a5-71190b15231a.mp3
audio/0480.wav,audio/1088.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/37/37667009-506b-4ee1-a23d-e341f97bdc79.mp3,./dataset/reazonspeech_wav_out/003/062103e8ebd3f.wav
audio/0331.wav,audio/2473.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d1/d119d225-7e1a-4553-936c-0ecd0cb7c641.mp3,./dataset/coco_nut/wav/7/7263.wav
audio/0539.wav,audio/2330.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/36/36ee0086-4d69-41b1-a1a1-4f1c18dcf8da.mp3,./dataset/coco_nut/wav/5/5580.wav
audio/2303.wav,audio/1245.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/5/5286.wav,./dataset/reazonspeech_wav_out/000/315be0f41889b.wav
audio/0738.wav,audio/2177.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3e/3ef61a6c-f066-4569-8a60-753f09103415.mp3,./dataset/coco_nut/wav/3/3897.wav
audio/2274.wav,audio/1388.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/4/4931.wav,./dataset/reazonspeech_wav_out/000/5f5db011163eb.wav
audio/2066.wav,audio/0954.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/2/2065.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e5/e58f1029-0c3c-42f6-bfb8-ac4e2c5d5305.mp3
